slug,culture_name,region,status,confidence,eligible_for_linkedin,canonical_source_asset,alternates,git_path,live_url,has_approved_overview,notes
shina,Shina,South Asia,probable-match,medium,False,/cultural_images/shina_card.webp,/cultural_images/shina_card.webp,,https://www.culturesherpa.org/explore/cultural_images/shina_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
sierra_leonean,Sierra Leonean,West Africa,ready,high,True,/cultural_images/sierra_leonean_card.webp,/cultural_images/sierra_leonean_card.webp,website-astro/public/cultural_images/sierra_leonean_card.webp,https://www.culturesherpa.org/explore/cultural_images/sierra_leonean_card.webp,True,
sikh_diaspora,Sikh Diaspora,South Asia,probable-match,medium,False,/cultural_images/sikh_diaspora_card.webp,/cultural_images/sikh_diaspora_card.webp,,https://www.culturesherpa.org/explore/cultural_images/sikh_diaspora_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
singaporean,Singaporean,Southeast Asia,ready,high,True,/cultural_images/singaporean_card.webp,/cultural_images/singaporean_card.webp,website-astro/public/cultural_images/singaporean_card.webp,https://www.culturesherpa.org/explore/cultural_images/singaporean_card.webp,True,
skolt_sami,Skolt Sami,Europe,probable-match,medium,False,/cultural_images/skolt_sami_card.webp,/cultural_images/skolt_sami_card.webp,,https://www.culturesherpa.org/explore/cultural_images/skolt_sami_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
slovakia,Slovakia,Central Europe,ready,high,True,/cultural_images/slovakia_card.webp,/cultural_images/slovakia_card.webp,website-astro/public/cultural_images/slovakia_card.webp,https://www.culturesherpa.org/explore/cultural_images/slovakia_card.webp,True,
slovenia,Slovenia,Central Europe,ready,high,True,/cultural_images/slovenia_card.webp,/cultural_images/slovenia_card.webp,website-astro/public/cultural_images/slovenia_card.webp,https://www.culturesherpa.org/explore/cultural_images/slovenia_card.webp,True,
solomon_islands,Solomon Is,"Melanesia, South Pacific",ready,high,True,/cultural_images/solomon_islands_card.webp,/cultural_images/solomon_islands_card.webp|/cultural_images/solomon_is_card.webp,website-astro/public/cultural_images/solomon_islands_card.webp,https://www.culturesherpa.org/explore/cultural_images/solomon_islands_card.webp,True,
somalia,Somalia,Horn of Africa,ready,high,True,/cultural_images/somalia_card.webp,/cultural_images/somalia_card.webp,website-astro/public/cultural_images/somalia_card.webp,https://www.culturesherpa.org/explore/cultural_images/somalia_card.webp,True,
sorbians,Sorbians,"Lusatia, Germany",probable-match,medium,False,/cultural_images/sorbians_card.webp,/cultural_images/sorbians_card.webp,,https://www.culturesherpa.org/explore/cultural_images/sorbians_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
south_african,South African,Southern Africa,ready,high,True,/cultural_images/south_african_card.webp,/cultural_images/south_african_card.webp,website-astro/public/cultural_images/south_african_card.webp,https://www.culturesherpa.org/explore/cultural_images/south_african_card.webp,True,
south_sudan,South Sudanese,East-Central Africa,probable-match,medium,False,/cultural_images/s_sudan_card.webp,/cultural_images/s_sudan_card.webp,,https://www.culturesherpa.org/explore/cultural_images/s_sudan_card.webp,True,Canonical slug missing from images_index; alias file 404 live; Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
spanish,Spanish,Europe,ready,high,True,/cultural_images/spanish_card.webp,/cultural_images/spanish_card.webp,website-astro/public/cultural_images/spanish_card.webp,https://www.culturesherpa.org/explore/cultural_images/spanish_card.webp,True,
sri_lankan,Sri Lankan,South Asia,ready,high,True,/cultural_images/sri_lankan_card.webp,/cultural_images/sri_lankan_card.webp,website-astro/public/cultural_images/sri_lankan_card.webp,https://www.culturesherpa.org/explore/cultural_images/sri_lankan_card.webp,True,
sri_lankan_tamil_diaspora,Sri Lankan Tamil Diaspora,East Asia,probable-match,medium,False,/cultural_images/sri_lankan_tamil_diaspora_card.webp,/cultural_images/sri_lankan_tamil_diaspora_card.webp,,https://www.culturesherpa.org/explore/cultural_images/sri_lankan_tamil_diaspora_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
sudanese,Sudanese,Northeast Africa,ready,high,True,/cultural_images/sudanese_card.webp,/cultural_images/sudanese_card.webp,website-astro/public/cultural_images/sudanese_card.webp,https://www.culturesherpa.org/explore/cultural_images/sudanese_card.webp,True,
surinamese,Surinamese,South America,ready,high,True,/cultural_images/surinamese_card.webp,/cultural_images/surinamese_card.webp,website-astro/public/cultural_images/surinamese_card.webp,https://www.culturesherpa.org/explore/cultural_images/surinamese_card.webp,True,
swedish,Swedish,Northern Europe,ready,high,True,/cultural_images/swedish_card.webp,/cultural_images/swedish_card.webp,website-astro/public/cultural_images/swedish_card.webp,https://www.culturesherpa.org/explore/cultural_images/swedish_card.webp,True,
swiss,Swiss,Europe,ready,high,True,/cultural_images/swiss_card.webp,/cultural_images/swiss_card.webp,website-astro/public/cultural_images/swiss_card.webp,https://www.culturesherpa.org/explore/cultural_images/swiss_card.webp,True,
syrian,Syrian,"Middle East, Levant",ready,high,True,/cultural_images/syrian_card.webp,/cultural_images/syrian_card.webp,website-astro/public/cultural_images/syrian_card.webp,https://www.culturesherpa.org/explore/cultural_images/syrian_card.webp,True,
sami,Sámi,Europe,ready,high,True,/cultural_images/sami_card.webp,/cultural_images/sami_card.webp|/cultural_images/sámi_card.webp,website-astro/public/cultural_images/sami_card.webp,https://www.culturesherpa.org/explore/cultural_images/sami_card.webp,True,Duplicate git files sami_card.webp and sami macron card
taiwanese,Taiwanese,East Asia,ready,high,True,/cultural_images/taiwanese_card.webp,/cultural_images/taiwanese_card.webp,website-astro/public/cultural_images/taiwanese_card.webp,https://www.culturesherpa.org/explore/cultural_images/taiwanese_card.webp,True,
tajikistan,Tajikistan,Central Asia,ready,high,True,/cultural_images/tajikistan_card.webp,/cultural_images/tajikistan_card.webp,website-astro/public/cultural_images/tajikistan_card.webp,https://www.culturesherpa.org/explore/cultural_images/tajikistan_card.webp,True,
tamang,Tamang,South Asia,probable-match,medium,False,/cultural_images/tamang_card.webp,/cultural_images/tamang_card.webp,,https://www.culturesherpa.org/explore/cultural_images/tamang_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
tanimbar,Tanimbar,"Tanimbar Islands, Maluku, Indonesia",probable-match,medium,False,/cultural_images/tanimbar_card.webp,/cultural_images/tanimbar_card.webp,,https://www.culturesherpa.org/explore/cultural_images/tanimbar_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
tanzanian,Tanzanian,East Africa,ready,high,True,/cultural_images/tanzanian_card.webp,/cultural_images/tanzanian_card.webp,website-astro/public/cultural_images/tanzanian_card.webp,https://www.culturesherpa.org/explore/cultural_images/tanzanian_card.webp,True,
teke,Teke,Central Africa,ready,high,True,/cultural_images/teke_card.webp,/cultural_images/teke_card.webp,website-astro/public/cultural_images/teke_card.webp,https://www.culturesherpa.org/explore/cultural_images/teke_card.webp,True,
telengits,Telengits,"Altai Republic, Russia",ready,high,True,/cultural_images/telengits_card.webp,/cultural_images/telengits_card.webp,website-astro/public/cultural_images/telengits_card.webp,https://www.culturesherpa.org/explore/cultural_images/telengits_card.webp,True,
teleuts,Teleuts,"Southern Siberia, Russia",ready,high,True,/cultural_images/teleuts_card.webp,/cultural_images/teleuts_card.webp,website-astro/public/cultural_images/teleuts_card.webp,https://www.culturesherpa.org/explore/cultural_images/teleuts_card.webp,True,
thai,Thai,Southeast Asia,ready,high,True,/cultural_images/thai_card.webp,/cultural_images/thai_card.webp,website-astro/public/cultural_images/thai_card.webp,https://www.culturesherpa.org/explore/cultural_images/thai_card.webp,True,
tharu,Tharu,South Asia,probable-match,medium,False,/cultural_images/tharu_card.webp,/cultural_images/tharu_card.webp,,https://www.culturesherpa.org/explore/cultural_images/tharu_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
tharus,Tharus,South Asia,ready,high,True,/cultural_images/tharus_card.webp,/cultural_images/tharus_card.webp,website-astro/public/cultural_images/tharus_card.webp,https://www.culturesherpa.org/explore/cultural_images/tharus_card.webp,True,
tibetan_diaspora,Tibetan Diaspora,South Asia,probable-match,medium,False,/cultural_images/tibetan_diaspora_card.webp,/cultural_images/tibetan_diaspora_card.webp,,https://www.culturesherpa.org/explore/cultural_images/tibetan_diaspora_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
tibetans,Tibetans,South Asia,ready,high,True,/cultural_images/tibetans_card.webp,/cultural_images/tibetans_card.webp,website-astro/public/cultural_images/tibetans_card.webp,https://www.culturesherpa.org/explore/cultural_images/tibetans_card.webp,True,
ticuna,Ticuna,South America,ready,high,True,/cultural_images/ticuna_card.webp,/cultural_images/ticuna_card.webp,website-astro/public/cultural_images/ticuna_card.webp,https://www.culturesherpa.org/explore/cultural_images/ticuna_card.webp,True,
tigrayan,Tigrayan,East Africa,ready,high,True,/cultural_images/tigrayan_card.webp,/cultural_images/tigrayan_card.webp,website-astro/public/cultural_images/tigrayan_card.webp,https://www.culturesherpa.org/explore/cultural_images/tigrayan_card.webp,True,
timor_leste,Timor Leste,Southeast Asia,probable-match,medium,False,/cultural_images/timor_leste_card.webp,/cultural_images/timor_leste_card.webp,,https://www.culturesherpa.org/explore/cultural_images/timor_leste_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
tlingit,Tlingit,Europe,probable-match,medium,False,/cultural_images/tlingit_card.webp,/cultural_images/tlingit_card.webp,,https://www.culturesherpa.org/explore/cultural_images/tlingit_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
toda,Toda,"Nilgiri Hills, Tamil Nadu, India",probable-match,medium,False,/cultural_images/toda_card.webp,/cultural_images/toda_card.webp,,https://www.culturesherpa.org/explore/cultural_images/toda_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
togolese,Togolese,West Africa,ready,high,True,/cultural_images/togolese_card.webp,/cultural_images/togolese_card.webp,website-astro/public/cultural_images/togolese_card.webp,https://www.culturesherpa.org/explore/cultural_images/togolese_card.webp,True,
tonga,Tonga,"Polynesia, South Pacific",ready,high,True,/cultural_images/tonga_card.webp,/cultural_images/tonga_card.webp,website-astro/public/cultural_images/tonga_card.webp,https://www.culturesherpa.org/explore/cultural_images/tonga_card.webp,True,
tongan,Tongan,"Pacific Islands, Oceania",ready,high,True,/cultural_images/tongan_card.webp,/cultural_images/tongan_card.webp,website-astro/public/cultural_images/tongan_card.webp,https://www.culturesherpa.org/explore/cultural_images/tongan_card.webp,True,
tongans,Tongans,"Oceania, Pacific Islands",ready,high,True,/cultural_images/tongans_card.webp,/cultural_images/tongans_card.webp,website-astro/public/cultural_images/tongans_card.webp,https://www.culturesherpa.org/explore/cultural_images/tongans_card.webp,True,
tooro,Tooro,Western Uganda,ready,high,True,/cultural_images/tooro_card.webp,/cultural_images/tooro_card.webp,website-astro/public/cultural_images/tooro_card.webp,https://www.culturesherpa.org/explore/cultural_images/tooro_card.webp,True,
toraja,Toraja,"South Sulawesi, Indonesia",ready,high,True,/cultural_images/toraja_card.webp,/cultural_images/toraja_card.webp,website-astro/public/cultural_images/toraja_card.webp,https://www.culturesherpa.org/explore/cultural_images/toraja_card.webp,True,
torres_strait_islanders,Torres Strait Islanders,"Torres Strait Islands, Australia",ready,high,True,/cultural_images/torres_strait_islanders_card.webp,/cultural_images/torres_strait_islanders_card.webp,website-astro/public/cultural_images/torres_strait_islanders_card.webp,https://www.culturesherpa.org/explore/cultural_images/torres_strait_islanders_card.webp,True,
totonac,Totonac,North America,ready,high,True,/cultural_images/totonac_card.webp,/cultural_images/totonac_card.webp,website-astro/public/cultural_images/totonac_card.webp,https://www.culturesherpa.org/explore/cultural_images/totonac_card.webp,True,
toubou,Toubou,West Africa,ready,high,True,/cultural_images/toubou_card.webp,/cultural_images/toubou_card.webp,website-astro/public/cultural_images/toubou_card.webp,https://www.culturesherpa.org/explore/cultural_images/toubou_card.webp,True,
toucouleur,Toucouleur,West Africa,ready,high,True,/cultural_images/toucouleur_card.webp,/cultural_images/toucouleur_card.webp,website-astro/public/cultural_images/toucouleur_card.webp,https://www.culturesherpa.org/explore/cultural_images/toucouleur_card.webp,True,
trawara,Trawara,Southeast Asia,ready,high,True,/cultural_images/trawara_card.webp,/cultural_images/trawara_card.webp,website-astro/public/cultural_images/trawara_card.webp,https://www.culturesherpa.org/explore/cultural_images/trawara_card.webp,True,
trinidad_and_tobago,Trinidad And Tobago,Caribbean,ready,high,True,/cultural_images/trinidad_and_tobago_card.webp,/cultural_images/trinidad_and_tobago_card.webp,website-astro/public/cultural_images/trinidad_and_tobago_card.webp,https://www.culturesherpa.org/explore/cultural_images/trinidad_and_tobago_card.webp,True,
tulu,Tulu,South Asia,probable-match,medium,False,/cultural_images/tulu_card.webp,/cultural_images/tulu_card.webp,,https://www.culturesherpa.org/explore/cultural_images/tulu_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
tunica_biloxi,Tunica Biloxi,"Louisiana, United States",probable-match,medium,False,/cultural_images/tunica_biloxi_card.webp,/cultural_images/tunica_biloxi_card.webp,,https://www.culturesherpa.org/explore/cultural_images/tunica_biloxi_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
tunisian,Tunisian,North Africa,ready,high,True,/cultural_images/tunisian_card.webp,/cultural_images/tunisian_card.webp,website-astro/public/cultural_images/tunisian_card.webp,https://www.culturesherpa.org/explore/cultural_images/tunisian_card.webp,True,
tupuri,Tupuri,Central Africa,ready,high,True,/cultural_images/tupuri_card.webp,/cultural_images/tupuri_card.webp,website-astro/public/cultural_images/tupuri_card.webp,https://www.culturesherpa.org/explore/cultural_images/tupuri_card.webp,True,
turkana,Turkana,Northwest Kenya,ready,high,True,/cultural_images/turkana_card.webp,/cultural_images/turkana_card.webp,website-astro/public/cultural_images/turkana_card.webp,https://www.culturesherpa.org/explore/cultural_images/turkana_card.webp,True,
turkish,Turkish,"Middle East, Europe, Central Asia",ready,high,True,/cultural_images/turkish_card.webp,/cultural_images/turkish_card.webp,website-astro/public/cultural_images/turkish_card.webp,https://www.culturesherpa.org/explore/cultural_images/turkish_card.webp,True,
turkish_german,Turkish German,"Germany, Turkey, European Union",probable-match,medium,False,/cultural_images/turkish_german_card.webp,/cultural_images/turkish_german_card.webp,,https://www.culturesherpa.org/explore/cultural_images/turkish_german_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
turkmenistan,Turkmenistan,Central Asia,ready,high,True,/cultural_images/turkmenistan_card.webp,/cultural_images/turkmenistan_card.webp,website-astro/public/cultural_images/turkmenistan_card.webp,https://www.culturesherpa.org/explore/cultural_images/turkmenistan_card.webp,True,
tuscarora,Tuscarora,Central Africa,ready,high,True,/cultural_images/tuscarora_card.webp,/cultural_images/tuscarora_card.webp,website-astro/public/cultural_images/tuscarora_card.webp,https://www.culturesherpa.org/explore/cultural_images/tuscarora_card.webp,True,
tutchones,Tutchones,"Yukon Territory, Canada",ready,high,True,/cultural_images/tutchones_card.webp,/cultural_images/tutchones_card.webp,website-astro/public/cultural_images/tutchones_card.webp,https://www.culturesherpa.org/explore/cultural_images/tutchones_card.webp,True,
tutejszy,Tutejszy,Europe,ready,high,True,/cultural_images/tutejszy_card.webp,/cultural_images/tutejszy_card.webp,website-astro/public/cultural_images/tutejszy_card.webp,https://www.culturesherpa.org/explore/cultural_images/tutejszy_card.webp,True,
tutsi,Tutsi,East Africa,ready,high,True,/cultural_images/tutsi_card.webp,/cultural_images/tutsi_card.webp,website-astro/public/cultural_images/tutsi_card.webp,https://www.culturesherpa.org/explore/cultural_images/tutsi_card.webp,True,
ugandan,Ugandan,East Africa,ready,high,True,/cultural_images/ugandan_card.webp,/cultural_images/ugandan_card.webp,website-astro/public/cultural_images/ugandan_card.webp,https://www.culturesherpa.org/explore/cultural_images/ugandan_card.webp,True,
ukrainian,Ukrainian,Eastern Europe,ready,high,True,/cultural_images/ukrainian_card.webp,/cultural_images/ukrainian_card.webp,website-astro/public/cultural_images/ukrainian_card.webp,https://www.culturesherpa.org/explore/cultural_images/ukrainian_card.webp,True,
ulster_protestants,Ulster Protestants,Northern Ireland,ready,high,True,/cultural_images/ulster_protestants_card.webp,/cultural_images/ulster_protestants_card.webp,website-astro/public/cultural_images/ulster_protestants_card.webp,https://www.culturesherpa.org/explore/cultural_images/ulster_protestants_card.webp,True,
umatilla,Umatilla,"Pacific Northwest, United States",ready,high,True,/cultural_images/umatilla_card.webp,/cultural_images/umatilla_card.webp,website-astro/public/cultural_images/umatilla_card.webp,https://www.culturesherpa.org/explore/cultural_images/umatilla_card.webp,True,
ume_sami,Ume Sami,Northern Sweden and parts of Norway,probable-match,medium,False,/cultural_images/ume_sami_card.webp,/cultural_images/ume_sami_card.webp,,https://www.culturesherpa.org/explore/cultural_images/ume_sami_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
urhobos,Urhobos,"Niger Delta, Nigeria",ready,high,True,/cultural_images/urhobos_card.webp,/cultural_images/urhobos_card.webp,website-astro/public/cultural_images/urhobos_card.webp,https://www.culturesherpa.org/explore/cultural_images/urhobos_card.webp,True,
uruguayan,Uruguayan,South America,ready,high,True,/cultural_images/uruguayan_card.webp,/cultural_images/uruguayan_card.webp,website-astro/public/cultural_images/uruguayan_card.webp,https://www.culturesherpa.org/explore/cultural_images/uruguayan_card.webp,True,
ute,Ute,North America,ready,high,True,/cultural_images/ute_card.webp,/cultural_images/ute_card.webp,website-astro/public/cultural_images/ute_card.webp,https://www.culturesherpa.org/explore/cultural_images/ute_card.webp,True,
utsul,Utsul,"Hainan Island, China",probable-match,medium,False,/cultural_images/utsul_card.webp,/cultural_images/utsul_card.webp,,https://www.culturesherpa.org/explore/cultural_images/utsul_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
uyghur_diaspora,Uyghur Diaspora,Central Asia,probable-match,medium,False,/cultural_images/uyghur_diaspora_card.webp,/cultural_images/uyghur_diaspora_card.webp,,https://www.culturesherpa.org/explore/cultural_images/uyghur_diaspora_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
uyghurs,Uyghurs,East Asia,ready,high,True,/cultural_images/uyghurs_card.webp,/cultural_images/uyghurs_card.webp,website-astro/public/cultural_images/uyghurs_card.webp,https://www.culturesherpa.org/explore/cultural_images/uyghurs_card.webp,True,
uzbeks,Uzbeks,Central Asia,ready,high,True,/cultural_images/uzbeks_card.webp,/cultural_images/uzbeks_card.webp,website-astro/public/cultural_images/uzbeks_card.webp,https://www.culturesherpa.org/explore/cultural_images/uzbeks_card.webp,True,
valencians,Valencians,"Valencian Community, Spain",ready,high,True,/cultural_images/valencians_card.webp,/cultural_images/valencians_card.webp,website-astro/public/cultural_images/valencians_card.webp,https://www.culturesherpa.org/explore/cultural_images/valencians_card.webp,True,
venezuelan,Venezuelan,South America,ready,high,True,/cultural_images/venezuelan_card.webp,/cultural_images/venezuelan_card.webp,website-astro/public/cultural_images/venezuelan_card.webp,https://www.culturesherpa.org/explore/cultural_images/venezuelan_card.webp,True,
veps,Veps,Europe,probable-match,medium,False,/cultural_images/veps_card.webp,/cultural_images/veps_card.webp,,https://www.culturesherpa.org/explore/cultural_images/veps_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
vietnamese,Vietnamese,Southeast Asia,ready,high,True,/cultural_images/vietnamese_card.webp,/cultural_images/vietnamese_card.webp,website-astro/public/cultural_images/vietnamese_card.webp,https://www.culturesherpa.org/explore/cultural_images/vietnamese_card.webp,True,
vietnamese_american,Vietnamese American,North America,probable-match,medium,False,/cultural_images/vietnamese_american_card.webp,/cultural_images/vietnamese_american_card.webp,,https://www.culturesherpa.org/explore/cultural_images/vietnamese_american_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
votic,Votic,"Ingria, Russia",probable-match,medium,False,/cultural_images/votic_card.webp,/cultural_images/votic_card.webp,,https://www.culturesherpa.org/explore/cultural_images/votic_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
voro,Võro,Southeastern Estonia,probable-match,medium,False,/cultural_images/võro_card.webp,/cultural_images/võro_card.webp,,https://www.culturesherpa.org/explore/cultural_images/võro_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
wakhi,Wakhi,Central Asia,probable-match,medium,False,/cultural_images/wakhi_card.webp,/cultural_images/wakhi_card.webp,,https://www.culturesherpa.org/explore/cultural_images/wakhi_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
wampanoag,Wampanoag,North America,probable-match,medium,False,/cultural_images/wampanoag_card.webp,/cultural_images/wampanoag_card.webp,,https://www.culturesherpa.org/explore/cultural_images/wampanoag_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
welsh,Welsh,"Wales, United Kingdom",ready,high,True,/cultural_images/welsh_card.webp,/cultural_images/welsh_card.webp,website-astro/public/cultural_images/welsh_card.webp,https://www.culturesherpa.org/explore/cultural_images/welsh_card.webp,True,
western_sahara,Western Sahara,North Africa,probable-match,medium,False,/cultural_images/w_sahara_card.webp,/cultural_images/w_sahara_card.webp,,https://www.culturesherpa.org/explore/cultural_images/w_sahara_card.webp,True,Canonical slug missing from images_index; alias file 404 live; Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
wichita,Wichita,North America,ready,high,True,/cultural_images/wichita_card.webp,/cultural_images/wichita_card.webp,website-astro/public/cultural_images/wichita_card.webp,https://www.culturesherpa.org/explore/cultural_images/wichita_card.webp,True,
wiradjuri,Wiradjuri,"Central New South Wales, Australia",ready,high,True,/cultural_images/wiradjuri_card.webp,/cultural_images/wiradjuri_card.webp,website-astro/public/cultural_images/wiradjuri_card.webp,https://www.culturesherpa.org/explore/cultural_images/wiradjuri_card.webp,True,
wolane,Wolane,East Africa,ready,high,True,/cultural_images/wolane_card.webp,/cultural_images/wolane_card.webp,website-astro/public/cultural_images/wolane_card.webp,https://www.culturesherpa.org/explore/cultural_images/wolane_card.webp,True,
wolof,Wolof,"Senegal, The Gambia, Mauritania",ready,high,True,/cultural_images/wolof_card.webp,/cultural_images/wolof_card.webp,website-astro/public/cultural_images/wolof_card.webp,https://www.culturesherpa.org/explore/cultural_images/wolof_card.webp,True,
yagan,Yagán,"Tierra del Fuego, Chile and Argentina",probable-match,medium,False,/cultural_images/yagán_card.webp,/cultural_images/yagán_card.webp,,https://www.culturesherpa.org/explore/cultural_images/yagán_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
yazidi,Yazidi,Middle East,probable-match,medium,False,/cultural_images/yazidi_card.webp,/cultural_images/yazidi_card.webp,,https://www.culturesherpa.org/explore/cultural_images/yazidi_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
yemen,Yemen,Middle East and North Africa,ready,high,True,/cultural_images/yemen_card.webp,/cultural_images/yemen_card.webp,website-astro/public/cultural_images/yemen_card.webp,https://www.culturesherpa.org/explore/cultural_images/yemen_card.webp,True,
yupik_siberian,Yupik Siberian,Europe,probable-match,medium,False,/cultural_images/yupik_siberian_card.webp,/cultural_images/yupik_siberian_card.webp,,https://www.culturesherpa.org/explore/cultural_images/yupik_siberian_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
zambian,Zambian,Southern Africa,ready,high,True,/cultural_images/zambian_card.webp,/cultural_images/zambian_card.webp,website-astro/public/cultural_images/zambian_card.webp,https://www.culturesherpa.org/explore/cultural_images/zambian_card.webp,True,
zarma,Zarma,"West Africa, primarily Niger",probable-match,medium,False,/cultural_images/zarma_card.webp,/cultural_images/zarma_card.webp,,https://www.culturesherpa.org/explore/cultural_images/zarma_card.webp,True,Index path absent from git and 404 on live explore CDN; R2 gfv-media not inventoried
zimbabwean,Zimbabwean,Southern Africa,ready,high,True,/cultural_images/zimbabwean_card.webp,/cultural_images/zimbabwean_card.webp,website-astro/public/cultural_images/zimbabwean_card.webp,https://www.culturesherpa.org/explore/cultural_images/zimbabwean_card.webp,True,
